Event.Index,UTC.Timestamp,UTC.Date,Local.Timestamp,Local.Timezone,Local.Date,Experiment.ID,Experiment.Version,Tree.Node.Key,Repeat.Key,Schedule.ID,Participant.Private.ID,Participant.Starting.Group,Participant.Status,Participant.Completion.Code,Participant.External.Session.ID,Participant.Device.Type,Participant.Device,Participant.OS,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,Checkpoint,Task.Name,Task.Version,branch.69an,randomiser.8vg2,quota.bqtt,quota.rycs,quota.wtfi,quota.usve,quota.zgic,quota.f3yz,quota.r9vy,quota.tfqq,quota.3dga,quota.dtj6,Spreadsheet,Spreadsheet.Name,Spreadsheet.Row,Trial.Number,Screen.Number,Screen.Name,Zone.Name,Zone.Type,Reaction.Time,Reaction.Onset,Response.Type,Response,Attempt,Correct,Incorrect,Dishonest,X.Coordinate,Y.Coordinate,Timed.Out,randomise_blocks,randomise_trials,display,Arguments,ShowProgressBar,StartDate,EndDate,Duration,discuss_1,read_1,age,gender,gender_4_TEXT,edu,ID,arg_ID,Position,Arg_Position
32,1658858570213,26/07/2022 18:02:50,1658858570099,1,26/07/2022 19:02:50,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,16,30,1,Screen 1,continueButton,response_rating_scale_likert_active,2783.399999856949,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Covide-19 vaccine is not safe enough and I don't know how does it work in long term,",1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,1,Against,Against
33,1658858575942,26/07/2022 18:02:55,1658858575868,1,26/07/2022 19:02:55,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,3,31,1,Screen 1,continueButton,response_rating_scale_likert_active,5757.700000047684,NA,NA,Somewhat Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We would like to check you are reading each argument carefully. Please select 'Somewhat Disagree' for this answer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check2,NA,NA
34,1658858582193,26/07/2022 18:03:02,1658858582060,1,26/07/2022 19:03:02,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,18,32,1,Screen 1,continueButton,response_rating_scale_likert_active,6180.799999952316,NA,NA,Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I don't trust anyone, It is created for people genocide.",1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,3,Against,Against
35,1658858588418,26/07/2022 18:03:08,1658858588253,1,26/07/2022 19:03:08,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,15,33,1,Screen 1,continueButton,response_rating_scale_likert_active,6176.299999952316,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'm being told to have it for everybody's sake.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,3,Against,For
36,1658858592367,26/07/2022 18:03:12,1658858592293,1,26/07/2022 19:03:12,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,51,34,1,Screen 1,continueButton,response_rating_scale_likert_active,4021.700000047684,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,The governement says I have to.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,3,Against,For
37,1658858595817,26/07/2022 18:03:15,1658858595759,1,26/07/2022 19:03:15,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,10,35,1,Screen 1,continueButton,response_rating_scale_likert_active,3454.2000000476837,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Overly quick development period: It was developed to rapidly and it is unknown if there will be any long term issues with it.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,1,Against,Against
38,1658858599104,26/07/2022 18:03:19,1658858598979,1,26/07/2022 19:03:18,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,28,36,1,Screen 1,continueButton,response_rating_scale_likert_active,3206.400000095367,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The vaccine can make you ill with part of the virus where you were otherwise immune anyway,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,1,Against,Against
39,1658858601500,26/07/2022 18:03:21,1658858601428,1,26/07/2022 19:03:21,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,25,37,1,Screen 1,continueButton,response_rating_scale_likert_active,2432.900000095367,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I trust that the vaccine is safe.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,1,Against,For
40,1658858604588,26/07/2022 18:03:24,1658858604519,1,26/07/2022 19:03:24,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,26,38,1,Screen 1,continueButton,response_rating_scale_likert_active,3077.2000000476837,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We will never get back to normal if every single person does not have it.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,2,Against,For
41,1658858608127,26/07/2022 18:03:28,1658858607986,1,26/07/2022 19:03:27,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,59,39,1,Screen 1,continueButton,response_rating_scale_likert_active,3451.7999999523163,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Instead of vaccines, drugs should be developed to help cure people who fall sick from Covid.",1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,2,Against,Against
42,1658858611179,26/07/2022 18:03:31,1658858611097,1,26/07/2022 19:03:31,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,7,40,1,Screen 1,continueButton,response_rating_scale_likert_active,3098.600000143051,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am an ill person and don't look after my body,1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,1,Against,For
43,1658858616661,26/07/2022 18:03:36,1658858616578,1,26/07/2022 19:03:36,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,8,41,1,Screen 1,continueButton,response_rating_scale_likert_active,5468.799999952316,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I trust the government and the scientists they chose to let us listen to,1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,2,Against,For
44,1658858628281,26/07/2022 18:03:48,1658858628155,1,26/07/2022 19:03:48,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,46,42,1,Screen 1,continueButton,response_rating_scale_likert_active,11558.299999952316,NA,NA,Somewhat Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"Millions of people around the world have NOT died OF covid, they would have died anyway but happened to have the bug in them as well which had ho effect on their health.",1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,1,Against,Against
45,1658858631284,26/07/2022 18:03:51,1658858631207,1,26/07/2022 19:03:51,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,57,43,1,Screen 1,continueButton,response_rating_scale_likert_active,3030.600000143051,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I want to increase my chances of a fast recovery if I catch Covid.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,3,Against,For
46,1658858634819,26/07/2022 18:03:54,1658858634754,1,26/07/2022 19:03:54,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,35,44,1,Screen 1,continueButton,response_rating_scale_likert_active,3528.099999904633,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,"I would rather risk it and employ herd immunity - 'if I catch covid, I catch it' type of mentality",1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,2,Against,Against
47,1658858636792,26/07/2022 18:03:56,1658858636728,1,26/07/2022 19:03:56,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,40,45,1,Screen 1,continueButton,response_rating_scale_likert_active,1949.6000001430511,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The virus can still be transmitted,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,1,Against,Against
48,1658858640214,26/07/2022 18:04:00,1658858640067,1,26/07/2022 19:04:00,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,32,46,1,Screen 1,continueButton,response_rating_scale_likert_active,3317.300000190735,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,Everyone should have the vaccine or thety shouldnt be allowed out in public,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,2,Against,For
49,1658858642709,26/07/2022 18:04:02,1658858642644,1,26/07/2022 19:04:02,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,27,47,1,Screen 1,continueButton,response_rating_scale_likert_active,2555.5,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I am looking out for other people by having it.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,3,Against,For
50,1658858645902,26/07/2022 18:04:05,1658858645834,1,26/07/2022 19:04:05,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,29,48,1,Screen 1,continueButton,response_rating_scale_likert_active,3174.2000000476837,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,It has not been tested and we do not know the long term side effects from all the additives,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,2,Against,Against
51,1658858649012,26/07/2022 18:04:09,1658858648886,1,26/07/2022 19:04:08,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,56,49,1,Screen 1,continueButton,response_rating_scale_likert_active,3036.7999999523163,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,It has been approved by Scientists.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,2,Against,For
52,1658858651815,26/07/2022 18:04:11,1658858651750,1,26/07/2022 19:04:11,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,38,50,1,Screen 1,continueButton,response_rating_scale_likert_active,2850.2999999523163,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I'd rather protect myself now and reduce the effects of the virus if I end up contracting it,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,2,Against,For
53,1658858653918,26/07/2022 18:04:13,1658858653854,1,26/07/2022 19:04:13,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,49,51,1,Screen 1,continueButton,response_rating_scale_likert_active,2086.099999904633,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to become really ill.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,1,Against,For
54,1658858658492,26/07/2022 18:04:18,1658858658367,1,26/07/2022 19:04:18,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,17,52,1,Screen 1,continueButton,response_rating_scale_likert_active,4499.599999904633,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I can defeat this virus with my own antibodies. I am healthy enough to evercome it.,1,17/05/2021 10:14,17/05/2021 11:30,4578,Most weeks,A few times a year,30,Female,-99,Vocational Training / Apprenticeship,33,2,Against,Against
55,1658858664049,26/07/2022 18:04:24,1658858663977,1,26/07/2022 19:04:23,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,11,53,1,Screen 1,continueButton,response_rating_scale_likert_active,5595.800000190735,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Not effective against this Coronavirus: Coronaviruses have been around for a very long time and we have never been able to produce an effective vaccine against them and yet suddenly we have eleven.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,2,Against,Against
56,1658858666579,26/07/2022 18:04:26,1658858666516,1,26/07/2022 19:04:26,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,34,54,1,Screen 1,continueButton,response_rating_scale_likert_active,2520.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't trust the vaccine in terms of safety and its efficacy.,1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,1,Against,Against
57,1658858668561,26/07/2022 18:04:28,1658858668442,1,26/07/2022 19:04:28,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,31,55,1,Screen 1,continueButton,response_rating_scale_likert_active,1912.5999999046328,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,You will spread it without the vaccine,1,17/05/2021 11:26,17/05/2021 11:32,370,Most weeks,Most months,33,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",35,1,Against,For
58,1658858671395,26/07/2022 18:04:31,1658858671305,1,26/07/2022 19:04:31,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,50,56,1,Screen 1,continueButton,response_rating_scale_likert_active,2851,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,I don't want to die.,1,17/05/2021 11:32,17/05/2021 11:42,618,Never,Rarely,57,Male,-99,A levels,38,2,Against,For
59,1658858674794,26/07/2022 18:04:34,1658858674723,1,26/07/2022 19:04:34,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,14,57,1,Screen 1,continueButton,response_rating_scale_likert_active,3402.099999904633,NA,NA,Neither Agree nor Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,We need to beat this virus.,1,17/05/2021 11:15,17/05/2021 11:30,899,Most weeks,Most weeks,61,Male,-99,"Postgraduate degree (MSc, MA, MPhil)",32,2,Against,For
60,1658858677974,26/07/2022 18:04:37,1658858677857,1,26/07/2022 19:04:37,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,39,58,1,Screen 1,continueButton,response_rating_scale_likert_active,3120.399999856949,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,"I've been vaccinated against everything else, why should the covid vaccine be any different?",1,17/05/2021 11:15,17/05/2021 11:34,1100,Rarely,Never,28,Female,-99,"Undergraduate degree (BSc, BA)",36,3,Against,For
61,1658858679575,26/07/2022 18:04:39,1658858679503,1,26/07/2022 19:04:39,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,62,59,1,Screen 1,continueButton,response_rating_scale_likert_active,1630.8999998569489,NA,NA,Strongly Disagree,1,0,1,0,NA,NA,NA,NA,1,statements,So we can go back to life before Covid.,1,17/05/2021 11:08,17/05/2021 11:43,2086,Most days,Most days,28,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",40,2,Against,For
62,1658858683277,26/07/2022 18:04:43,1658858683207,1,26/07/2022 19:04:43,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,23,60,1,Screen 1,continueButton,response_rating_scale_likert_active,3690.5,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,I have been okay up to now.,1,17/05/2021 11:28,17/05/2021 11:32,263,Most weeks,Rarely,58,Female,-99,GCSEs,34,2,Against,Against
63,1658858689406,26/07/2022 18:04:49,1658858689281,1,26/07/2022 19:04:49,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,53,61,1,Screen 1,continueButton,response_rating_scale_likert_active,6063.5,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,Hundreds of reports of serious reactions to the vaccine and even deaths. It takes a few moment on google to discover these vaccines are not safe and do not even work according to Matt Hancock.,1,17/05/2021 11:35,17/05/2021 11:42,462,Most weeks,Most days,27,Female,-99,"Undergraduate degree (BSc, BA)",39,2,Against,Against
64,1658858691149,26/07/2022 18:04:51,1658858691069,1,26/07/2022 19:04:51,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,5,62,1,Screen 1,continueButton,response_rating_scale_likert_active,1776.6000001430511,NA,NA,Strongly Agree,1,0,1,0,NA,NA,NA,NA,1,statements,it is still in clinical trials,1,17/05/2021 11:20,17/05/2021 11:28,519,Most weeks,Most days,42,Female,-99,Doctorate (PhD),31,2,Against,Against
65,1658858691203,26/07/2022 18:04:51,1658858691078,1,26/07/2022 19:04:51,93981,5,task-mn1e,NA,23317487,6842717,NA,complete,NA,62e02b74b1af90a37049ed6c,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1366x768,1366x657,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,NA,NA,END TASK,NA,NA,NA,NA,287343,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1658858678013,26/07/2022 18:04:38,1658858677855,1,26/07/2022 19:04:37,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,NA,NA,BEGIN TASK,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1658858689404,26/07/2022 18:04:49,1658858689305,1,26/07/2022 19:04:49,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,1,1,1,Screen 1,advancementZone,continue_button,11312,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,instructions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1658858697671,26/07/2022 18:04:57,1658858697590,1,26/07/2022 19:04:57,93981,5,task-mn1e,NA,23317611,6842751,NA,complete,NA,62e02c681a2bc1ce72ab7621,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1366x768,1366x671,NA,ITT Ratings,3,against,4,NA,NA,ACCEPT,NA,NA,NA,NA,NA,NA,NA,batch4hes,batch4hes,40,1,1,Screen 1,continueButton,response_rating_scale_likert_active,8235.800000071526,NA,NA,Agree,1,0,1,0,NA,NA,NA,NA,1,statements,The virus can still be transmitted,1,17/05/2021 11:31,17/05/2021 11:38,434,Most weeks,Most days,46,Female,-99,"Postgraduate degree (MSc, MA, MPhil)",37,1,Against,Against
